image,gt,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002663.jpg,"['chair', 'diningtable', 'sofa', 'tvmonitor']",0.012,0.002,0.001,0.025,0.07,0.001,0.002,0.003,0.965,0.0,0.831,0.001,0.0,0.001,0.019,0.103,0.0,0.064,0.001,0.052
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002391.jpg,"['chair', 'pottedplant', 'sofa']",0.0,0.001,0.001,0.002,0.274,0.0,0.001,0.001,0.964,0.0,0.962,0.004,0.0,0.001,0.032,0.579,0.0,0.339,0.0,0.023
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001249.jpg,"['chair', 'pottedplant', 'sofa']",0.0,0.008,0.001,0.0,0.012,0.004,0.024,0.001,0.964,0.001,0.255,0.003,0.001,0.002,0.153,0.659,0.0,0.476,0.0,0.035
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006904.jpg,['cow'],0.0,0.001,0.0,0.0,0.002,0.001,0.002,0.001,0.006,0.997,0.0,0.033,0.002,0.0,0.009,0.009,0.012,0.002,0.004,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005097.jpg,['cow'],0.005,0.002,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.997,0.0,0.0,0.116,0.0,0.031,0.0,0.002,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000566.jpg,"['cow', 'person']",0.0,0.002,0.0,0.0,0.007,0.0,0.004,0.0,0.001,0.997,0.001,0.005,0.022,0.001,0.879,0.002,0.022,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001673.jpg,['cow'],0.012,0.001,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.995,0.0,0.001,0.488,0.002,0.028,0.0,0.002,0.0,0.004,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005068.jpg,['cow'],0.0,0.0,0.007,0.0,0.001,0.0,0.003,0.0,0.001,0.993,0.0,0.011,0.079,0.0,0.006,0.0,0.014,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000309.jpg,['cow'],0.002,0.0,0.0,0.0,0.001,0.0,0.004,0.0,0.0,0.985,0.0,0.0,0.288,0.001,0.005,0.001,0.003,0.0,0.009,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006063.jpg,['cow'],0.002,0.001,0.0,0.0,0.002,0.0,0.001,0.0,0.0,0.985,0.0,0.003,0.313,0.0,0.004,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005824.jpg,['cow'],0.0,0.002,0.006,0.0,0.002,0.001,0.002,0.001,0.002,0.983,0.001,0.015,0.001,0.0,0.002,0.001,0.127,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004284.jpg,['cow'],0.001,0.0,0.001,0.0,0.006,0.0,0.007,0.0,0.001,0.983,0.0,0.024,0.011,0.003,0.023,0.002,0.005,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008453.jpg,['horse'],0.003,0.0,0.0,0.0,0.001,0.002,0.015,0.0,0.001,0.982,0.0,0.0,0.238,0.0,0.007,0.0,0.009,0.0,0.004,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001047.jpg,['cow'],0.0,0.002,0.002,0.0,0.006,0.0,0.003,0.0,0.001,0.979,0.0,0.149,0.0,0.001,0.005,0.001,0.028,0.002,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008437.jpg,['cow'],0.009,0.001,0.0,0.0,0.003,0.0,0.004,0.0,0.001,0.978,0.0,0.0,0.174,0.001,0.012,0.001,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004635.jpg,['cow'],0.0,0.002,0.001,0.0,0.003,0.001,0.019,0.0,0.002,0.977,0.0,0.008,0.004,0.001,0.01,0.002,0.107,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002510.jpg,['cow'],0.0,0.0,0.0,0.0,0.001,0.0,0.013,0.0,0.001,0.976,0.001,0.003,0.025,0.0,0.022,0.001,0.055,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_003256.jpg,['cow'],0.0,0.002,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.973,0.0,0.006,0.113,0.0,0.001,0.001,0.001,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003521.jpg,['cow'],0.002,0.001,0.002,0.0,0.001,0.0,0.002,0.001,0.0,0.971,0.0,0.003,0.166,0.0,0.002,0.001,0.004,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001708.jpg,['cow'],0.005,0.001,0.0,0.0,0.001,0.0,0.012,0.0,0.001,0.971,0.0,0.003,0.039,0.001,0.019,0.001,0.009,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001232.jpg,['cow'],0.0,0.0,0.0,0.0,0.001,0.001,0.005,0.001,0.001,0.969,0.0,0.003,0.269,0.0,0.006,0.002,0.004,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000574.jpg,['cow'],0.005,0.001,0.002,0.001,0.001,0.001,0.012,0.0,0.0,0.964,0.0,0.004,0.016,0.001,0.017,0.0,0.105,0.001,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000427.jpg,['cow'],0.0,0.0,0.002,0.0,0.002,0.0,0.005,0.004,0.0,0.951,0.0,0.018,0.006,0.0,0.0,0.002,0.002,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005031.jpg,"['cow', 'person']",0.001,0.007,0.001,0.0,0.004,0.001,0.079,0.0,0.002,0.95,0.0,0.008,0.85,0.005,0.757,0.002,0.007,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002133.jpg,['cow'],0.001,0.001,0.002,0.0,0.004,0.0,0.003,0.0,0.001,0.942,0.0,0.015,0.01,0.0,0.005,0.001,0.007,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003183.jpg,['cow'],0.007,0.001,0.002,0.002,0.001,0.0,0.012,0.0,0.0,0.941,0.0,0.005,0.0,0.0,0.001,0.004,0.01,0.0,0.003,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004394.jpg,['cow'],0.001,0.006,0.002,0.0,0.01,0.0,0.002,0.002,0.004,0.933,0.001,0.001,0.461,0.002,0.007,0.008,0.0,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001671.jpg,['cow'],0.002,0.0,0.0,0.0,0.002,0.001,0.005,0.0,0.0,0.927,0.0,0.002,0.004,0.001,0.008,0.0,0.426,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007031.jpg,['cow'],0.003,0.0,0.001,0.001,0.001,0.002,0.011,0.001,0.0,0.926,0.0,0.005,0.002,0.0,0.005,0.001,0.128,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000784.jpg,['cow'],0.001,0.001,0.0,0.0,0.001,0.001,0.005,0.001,0.002,0.926,0.0,0.081,0.069,0.0,0.005,0.001,0.003,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001257.jpg,['cow'],0.007,0.001,0.001,0.0,0.008,0.0,0.006,0.0,0.002,0.925,0.0,0.002,0.02,0.002,0.031,0.001,0.028,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007932.jpg,['cow'],0.041,0.001,0.002,0.0,0.002,0.001,0.002,0.0,0.0,0.922,0.001,0.0,0.877,0.0,0.024,0.001,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003970.jpg,['cow'],0.003,0.001,0.0,0.0,0.002,0.0,0.006,0.001,0.004,0.921,0.0,0.865,0.006,0.0,0.008,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002635.jpg,['cow'],0.0,0.001,0.001,0.001,0.003,0.001,0.006,0.003,0.002,0.91,0.0,0.34,0.013,0.0,0.008,0.002,0.01,0.002,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004140.jpg,['cow'],0.0,0.001,0.009,0.001,0.003,0.0,0.007,0.005,0.011,0.905,0.001,0.066,0.003,0.0,0.008,0.032,0.014,0.026,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000166.jpg,['cow'],0.001,0.001,0.001,0.0,0.002,0.001,0.012,0.0,0.001,0.89,0.0,0.004,0.101,0.0,0.011,0.001,0.007,0.002,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005424.jpg,['cow'],0.0,0.002,0.005,0.0,0.003,0.001,0.004,0.001,0.006,0.888,0.0,0.044,0.008,0.002,0.002,0.002,0.019,0.002,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000057.jpg,['cow'],0.0,0.001,0.002,0.0,0.004,0.0,0.001,0.0,0.0,0.882,0.0,0.008,0.002,0.0,0.001,0.001,0.072,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001062.jpg,"['car', 'cow']",0.003,0.002,0.0,0.0,0.002,0.01,0.307,0.0,0.002,0.88,0.0,0.007,0.197,0.001,0.165,0.001,0.051,0.0,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002122.jpg,['cow'],0.001,0.0,0.001,0.0,0.002,0.0,0.005,0.001,0.001,0.878,0.0,0.127,0.008,0.001,0.002,0.001,0.004,0.003,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001803.jpg,['cow'],0.057,0.0,0.001,0.001,0.001,0.003,0.012,0.0,0.0,0.874,0.0,0.002,0.027,0.0,0.021,0.0,0.004,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002360.jpg,['cow'],0.032,0.001,0.0,0.001,0.004,0.001,0.009,0.0,0.0,0.874,0.0,0.005,0.014,0.001,0.02,0.001,0.009,0.001,0.002,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002390.jpg,['cow'],0.002,0.004,0.001,0.001,0.003,0.001,0.007,0.0,0.001,0.87,0.0,0.203,0.007,0.0,0.033,0.01,0.034,0.0,0.007,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003239.jpg,"['cow', 'person']",0.0,0.001,0.0,0.0,0.004,0.0,0.011,0.0,0.004,0.858,0.002,0.089,0.097,0.002,0.245,0.005,0.001,0.001,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003059.jpg,['cow'],0.0,0.002,0.006,0.0,0.002,0.0,0.002,0.0,0.001,0.856,0.0,0.022,0.133,0.0,0.025,0.001,0.006,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001000.jpg,['cow'],0.001,0.0,0.001,0.0,0.006,0.0,0.0,0.002,0.001,0.853,0.001,0.027,0.022,0.0,0.011,0.002,0.001,0.0,0.001,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001282.jpg,['cow'],0.001,0.0,0.0,0.001,0.002,0.0,0.006,0.0,0.001,0.847,0.0,0.015,0.009,0.0,0.012,0.001,0.005,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002885.jpg,['cow'],0.0,0.0,0.003,0.0,0.002,0.0,0.003,0.001,0.002,0.846,0.0,0.016,0.03,0.0,0.003,0.001,0.002,0.003,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003297.jpg,['cow'],0.001,0.0,0.001,0.001,0.002,0.0,0.003,0.001,0.001,0.843,0.0,0.012,0.014,0.0,0.01,0.0,0.007,0.0,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000778.jpg,['cow'],0.002,0.001,0.001,0.0,0.002,0.001,0.025,0.0,0.001,0.83,0.0,0.012,0.003,0.001,0.013,0.001,0.151,0.001,0.008,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006290.jpg,['cow'],0.001,0.0,0.002,0.001,0.002,0.0,0.009,0.001,0.002,0.825,0.001,0.046,0.005,0.002,0.012,0.003,0.035,0.001,0.014,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_001618.jpg,['sheep'],0.0,0.0,0.0,0.0,0.004,0.0,0.005,0.009,0.003,0.817,0.0,0.007,0.003,0.001,0.006,0.001,0.349,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004789.jpg,['cow'],0.0,0.0,0.0,0.0,0.004,0.0,0.013,0.005,0.006,0.815,0.001,0.123,0.011,0.0,0.004,0.002,0.003,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002471.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.001,0.001,0.954,0.0,0.0,0.002,0.814,0.0,0.999,0.001,0.0,0.001,0.999,0.101,0.0,0.006,0.0,0.01
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007617.jpg,"['chair', 'person']",0.0,0.0,0.001,0.003,0.929,0.0,0.0,0.001,0.372,0.0,0.999,0.0,0.0,0.001,0.977,0.748,0.0,0.012,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004499.jpg,"['chair', 'diningtable']",0.002,0.001,0.002,0.005,0.149,0.0,0.0,0.001,1.0,0.0,0.998,0.002,0.001,0.0,0.008,0.037,0.0,0.026,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000408.jpg,['person'],0.0,0.0,0.001,0.007,0.898,0.0,0.002,0.0,0.083,0.0,0.996,0.001,0.0,0.003,0.998,0.06,0.0,0.002,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002330.jpg,"['bottle', 'person']",0.0,0.001,0.004,0.002,0.967,0.0,0.003,0.002,0.019,0.0,0.996,0.002,0.0,0.008,0.715,0.034,0.0,0.002,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001077.jpg,"['bottle', 'diningtable']",0.0,0.0,0.003,0.001,0.961,0.0,0.001,0.011,0.538,0.001,0.995,0.004,0.0,0.001,0.042,0.099,0.0,0.039,0.0,0.018
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002200.jpg,"['chair', 'diningtable', 'person']",0.0,0.0,0.002,0.002,0.714,0.0,0.003,0.001,0.303,0.0,0.994,0.002,0.0,0.004,0.998,0.029,0.0,0.03,0.0,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004140.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.0,0.006,0.005,0.299,0.0,0.001,0.004,0.897,0.001,0.992,0.004,0.0,0.001,0.026,0.667,0.0,0.156,0.0,0.037
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002487.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.002,0.002,0.001,0.075,0.0,0.0,0.005,1.0,0.0,0.991,0.002,0.0,0.0,0.0,0.526,0.0,0.049,0.0,0.024
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003973.jpg,"['chair', 'diningtable']",0.001,0.0,0.003,0.007,0.159,0.0,0.0,0.004,0.999,0.0,0.987,0.002,0.0,0.0,0.002,0.275,0.0,0.068,0.0,0.075
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_004948.jpg,"['bottle', 'diningtable', 'person']",0.0,0.0,0.001,0.001,0.973,0.0,0.001,0.001,0.242,0.0,0.987,0.001,0.0,0.002,0.999,0.011,0.0,0.008,0.0,0.036
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000043.jpg,"['chair', 'diningtable']",0.0,0.011,0.001,0.0,0.099,0.0,0.001,0.001,1.0,0.0,0.984,0.004,0.0,0.0,0.001,0.082,0.0,0.018,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000212.jpg,"['car', 'chair', 'diningtable']",0.002,0.0,0.002,0.008,0.077,0.0,0.0,0.002,0.998,0.0,0.983,0.001,0.0,0.0,0.004,0.027,0.0,0.02,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008362.jpg,"['bottle', 'chair', 'diningtable', 'person']",0.0,0.0,0.0,0.002,0.865,0.0,0.002,0.001,0.07,0.0,0.983,0.0,0.0,0.003,1.0,0.058,0.0,0.002,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002153.jpg,['bottle'],0.001,0.003,0.009,0.001,0.795,0.0,0.001,0.001,0.197,0.002,0.983,0.002,0.0,0.001,0.104,0.051,0.0,0.006,0.0,0.004
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_005171.jpg,"['bottle', 'chair', 'diningtable']",0.001,0.0,0.001,0.002,0.125,0.0,0.0,0.002,0.999,0.0,0.981,0.001,0.0,0.0,0.001,0.062,0.0,0.109,0.0,0.039
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002241.jpg,"['chair', 'diningtable']",0.001,0.0,0.002,0.002,0.067,0.0,0.0,0.004,1.0,0.0,0.981,0.002,0.0,0.0,0.002,0.019,0.0,0.14,0.0,0.015
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_005348.jpg,"['chair', 'diningtable']",0.0,0.0,0.005,0.003,0.53,0.0,0.005,0.007,0.232,0.002,0.98,0.015,0.0,0.005,0.064,0.019,0.0,0.011,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000408.jpg,"['diningtable', 'person']",0.0,0.002,0.003,0.002,0.622,0.0,0.002,0.001,0.205,0.001,0.98,0.0,0.0,0.003,1.0,0.126,0.001,0.003,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_004778.jpg,"['bottle', 'chair', 'diningtable', 'person']",0.0,0.001,0.002,0.006,0.869,0.0,0.002,0.001,0.496,0.0,0.979,0.001,0.0,0.002,0.999,0.015,0.0,0.008,0.0,0.022
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000754.jpg,"['chair', 'diningtable']",0.001,0.0,0.003,0.021,0.049,0.0,0.0,0.003,0.936,0.0,0.978,0.001,0.0,0.0,0.007,0.366,0.0,0.087,0.0,0.02
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002973.jpg,['person'],0.0,0.001,0.001,0.003,0.526,0.0,0.002,0.0,0.505,0.001,0.976,0.002,0.0,0.001,1.0,0.099,0.0,0.004,0.0,0.011
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001842.jpg,"['chair', 'diningtable', 'person']",0.0,0.003,0.0,0.002,0.872,0.0,0.003,0.001,0.513,0.0,0.973,0.001,0.0,0.002,0.998,0.036,0.0,0.014,0.0,0.024
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002433.jpg,"['bottle', 'chair', 'diningtable', 'person', 'pottedplant']",0.001,0.001,0.001,0.002,0.486,0.0,0.001,0.002,0.687,0.0,0.967,0.001,0.0,0.001,0.996,0.206,0.0,0.023,0.0,0.034
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_000811.jpg,"['chair', 'diningtable']",0.003,0.002,0.001,0.002,0.153,0.0,0.007,0.005,0.996,0.001,0.966,0.007,0.0,0.005,0.017,0.031,0.0,0.043,0.0,0.018
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005369.jpg,"['bottle', 'diningtable', 'person']",0.0,0.001,0.001,0.001,0.859,0.0,0.009,0.001,0.286,0.0,0.964,0.002,0.0,0.003,0.999,0.023,0.001,0.011,0.0,0.031
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002391.jpg,"['chair', 'pottedplant', 'sofa']",0.0,0.001,0.001,0.002,0.274,0.0,0.001,0.001,0.964,0.0,0.962,0.004,0.0,0.001,0.032,0.579,0.0,0.339,0.0,0.023
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000697.jpg,"['bottle', 'diningtable', 'person']",0.0,0.0,0.002,0.0,0.837,0.0,0.0,0.003,0.149,0.001,0.961,0.001,0.0,0.001,1.0,0.025,0.001,0.013,0.0,0.032
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_007831.jpg,['pottedplant'],0.0,0.0,0.003,0.078,0.043,0.0,0.001,0.005,0.346,0.0,0.958,0.003,0.0,0.0,0.001,1.0,0.0,0.018,0.0,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005936.jpg,"['diningtable', 'person']",0.0,0.0,0.005,0.007,0.671,0.0,0.001,0.001,0.079,0.0,0.958,0.001,0.0,0.003,0.998,0.003,0.0,0.022,0.0,0.007
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_001851.jpg,"['chair', 'diningtable', 'pottedplant']",0.001,0.004,0.001,0.001,0.142,0.0,0.001,0.003,0.996,0.0,0.958,0.008,0.0,0.001,0.005,0.681,0.0,0.268,0.0,0.068
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_002567.jpg,"['bottle', 'diningtable', 'person']",0.0,0.001,0.001,0.001,0.755,0.0,0.001,0.002,0.125,0.0,0.956,0.001,0.0,0.002,0.997,0.074,0.0,0.01,0.0,0.081
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_003071.jpg,"['chair', 'diningtable', 'person']",0.001,0.0,0.001,0.002,0.736,0.0,0.003,0.004,0.309,0.001,0.956,0.003,0.0,0.004,0.894,0.007,0.0,0.02,0.0,0.033
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001678.jpg,"['diningtable', 'person']",0.0,0.001,0.001,0.002,0.857,0.0,0.0,0.002,0.56,0.0,0.95,0.001,0.0,0.0,1.0,0.044,0.0,0.012,0.0,0.042
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_003262.jpg,"['bottle', 'diningtable', 'person']",0.0,0.002,0.0,0.003,0.991,0.0,0.002,0.001,0.202,0.0,0.945,0.001,0.0,0.002,1.0,0.007,0.0,0.005,0.0,0.009
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008365.jpg,"['chair', 'diningtable']",0.001,0.002,0.0,0.004,0.058,0.0,0.0,0.0,0.998,0.0,0.943,0.001,0.0,0.0,0.001,0.554,0.0,0.347,0.0,0.454
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002075.jpg,"['diningtable', 'person']",0.0,0.0,0.001,0.001,0.878,0.0,0.002,0.003,0.264,0.0,0.943,0.001,0.0,0.001,0.988,0.017,0.0,0.003,0.0,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003594.jpg,['diningtable'],0.0,0.0,0.008,0.002,0.519,0.0,0.002,0.012,0.014,0.001,0.941,0.009,0.0,0.007,0.171,0.098,0.002,0.004,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002714.jpg,"['chair', 'diningtable', 'sofa']",0.0,0.001,0.001,0.001,0.304,0.0,0.001,0.005,0.535,0.0,0.938,0.006,0.0,0.001,0.039,0.613,0.0,0.469,0.0,0.126
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_002978.jpg,"['chair', 'diningtable']",0.0,0.026,0.001,0.001,0.478,0.001,0.003,0.002,0.889,0.0,0.933,0.003,0.0,0.009,0.036,0.414,0.0,0.028,0.001,0.023
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_000919.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.002,0.002,0.002,0.122,0.0,0.001,0.003,0.994,0.0,0.918,0.006,0.0,0.001,0.003,0.571,0.0,0.136,0.0,0.051
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_008272.jpg,['person'],0.0,0.001,0.003,0.001,0.577,0.001,0.003,0.001,0.108,0.001,0.912,0.0,0.0,0.002,1.0,0.084,0.001,0.006,0.002,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_002074.jpg,"['diningtable', 'person']",0.0,0.001,0.0,0.001,0.892,0.001,0.003,0.001,0.174,0.0,0.908,0.0,0.0,0.002,1.0,0.013,0.0,0.003,0.002,0.005
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_006120.jpg,"['bottle', 'diningtable', 'person']",0.0,0.001,0.0,0.001,0.614,0.0,0.002,0.0,0.099,0.0,0.903,0.0,0.0,0.003,1.0,0.025,0.0,0.002,0.0,0.031
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002336.jpg,"['chair', 'diningtable', 'pottedplant']",0.0,0.002,0.009,0.003,0.095,0.001,0.02,0.017,0.943,0.001,0.898,0.004,0.0,0.002,0.054,0.067,0.001,0.004,0.0,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2009_004032.jpg,"['chair', 'diningtable', 'person', 'pottedplant']",0.0,0.005,0.0,0.002,0.779,0.0,0.004,0.001,0.24,0.0,0.891,0.002,0.001,0.036,1.0,0.049,0.0,0.012,0.0,0.056
/static/data/VOCdevkit/VOC2012\JPEGImages\2011_001305.jpg,"['bottle', 'chair', 'diningtable', 'person']",0.0,0.003,0.001,0.001,0.977,0.0,0.001,0.001,0.168,0.001,0.886,0.002,0.0,0.019,0.999,0.011,0.0,0.008,0.0,0.008
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_000835.jpg,"['chair', 'diningtable', 'person']",0.0,0.001,0.001,0.001,0.902,0.0,0.001,0.001,0.159,0.001,0.883,0.001,0.0,0.003,1.0,0.013,0.001,0.012,0.0,0.013
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005620.jpg,"['chair', 'motorbike', 'person']",0.0,0.001,0.003,0.018,0.142,0.001,0.006,0.0,0.2,0.001,0.88,0.001,0.0,0.004,1.0,0.023,0.0,0.005,0.0,0.003
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_002269.jpg,"['bottle', 'diningtable', 'person']",0.0,0.007,0.001,0.007,0.728,0.001,0.023,0.0,0.105,0.001,0.879,0.0,0.0,0.002,1.0,0.042,0.001,0.001,0.0,0.002
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003852.jpg,['dog'],0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.0,1.0,0.0,0.0,0.003,0.001,0.0,0.001,0.0,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000072.jpg,['dog'],0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.001,0.001,0.0,1.0,0.0,0.0,0.005,0.002,0.0,0.004,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005159.jpg,['dog'],0.0,0.001,0.0,0.0,0.003,0.0,0.003,0.0,0.001,0.0,0.0,1.0,0.0,0.0,0.003,0.001,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_003146.jpg,['dog'],0.0,0.0,0.0,0.0,0.014,0.0,0.001,0.001,0.054,0.001,0.004,1.0,0.0,0.0,0.019,0.003,0.0,0.01,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2008_001871.jpg,['dog'],0.0,0.0,0.0,0.0,0.009,0.0,0.001,0.002,0.017,0.001,0.001,1.0,0.0,0.001,0.025,0.002,0.0,0.006,0.001,0.001
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_005042.jpg,['dog'],0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.0,0.0,1.0,0.0,0.0,0.003,0.0,0.0,0.001,0.0,0.0
/static/data/VOCdevkit/VOC2012\JPEGImages\2010_000159.jpg,['dog'],0.0,0.0,0.0,0.0,0.009,0.0,0.003,0.0,0.002,0.0,0.001,1.0,0.0,0.0,0.006,0.001,0.0,0.005,0.0,0.001
